Description:           Master Index of EDGAR Dissemination Feed by Company Name
Last Data Received:    September 30, 1994
Comments:              webmaster@sec.gov
Anonymous FTP:         ftp://ftp.sec.gov/edgar/
 
 
 
 
Company Name                                                  Form Type   CIK         Date Filed  File Name
FLEMING SUPERMARKETS OF FLORIDA INC                           S-3         929297      1994-09-02  edgar/data/929297/0000912057-94-002949.txt          
FLEMING TECHNOLOGY LEASING CO INC                             S-3         929308      1994-09-02  edgar/data/929308/0000912057-94-002949.txt          
FLEMING TRANSPORTATION SERVICE INC                            S-3         929312      1994-09-02  edgar/data/929312/0000912057-94-002949.txt          
FLEX FUNDS                                                    NSAR-A      702435      1994-08-23  edgar/data/702435/0000702435-94-000001.txt          
FLEX FUNDS II                                                 NSAR-A      889170      1994-08-23  edgar/data/889170/0000889170-94-000001.txt          
FLIGHTSAFETY INTERNATIONAL INC                                10-Q        37481       1994-08-22  edgar/data/37481/0000037481-94-000007.txt           
FLIGHTSAFETY INTERNATIONAL INC                                SC 13G      37481       1994-09-09  edgar/data/37481/0000766524-94-000170.txt           
FLIGHTSAFETY INTERNATIONAL INC                                SC 13G/A    37481       1994-08-05  edgar/data/37481/0000315066-94-001450.txt           
FLORIDA EAST COAST INDUSTRIES INC                             10-Q        740796      1994-08-09  edgar/data/740796/0000740796-94-000011.txt          
FLORIDA INSURED TAX FREE PORTFOLIO                            NSAR-A      914840      1994-09-20  edgar/data/914840/0000914840-94-000001.txt          
FLORIDA POWER & LIGHT CO                                      10-Q        37634       1994-08-15  edgar/data/37634/0000037634-94-000003.txt           
FLORIDA POWER CORP                                            10-Q        37637       1994-08-05  edgar/data/37637/0000037637-94-000004.txt           
FLORIDA POWER CORP                                            8-K         37637       1994-07-25  edgar/data/37637/0000357261-94-000020.txt           
FLORIDA POWER CORP                                            S-3         37637       1994-08-29  edgar/data/37637/0000037637-94-000006.txt           
FLORIDA PROGRESS CORP                                         10-Q        357261      1994-08-05  edgar/data/357261/0000357261-94-000022.txt          
FLORIDA PROGRESS CORP                                         8-K         357261      1994-07-25  edgar/data/357261/0000357261-94-000020.txt          
FLORIDA ROCK INDUSTRIES INC                                   10-Q        37651       1994-08-11  edgar/data/37651/0000037651-94-000005.txt           
FLORIDA WEST AIRLINES INC                                     SC 13D/A    836190      1994-09-07  edgar/data/836190/0000315066-94-001515.txt          
FLORIDA WEST AIRLINES INC                                     SC 13D/A    836190      1994-09-07  edgar/data/836190/0000318989-94-000021.txt          
FLUKE CORP                                                    10-K        37743       1994-07-27  edgar/data/37743/0000037743-94-000022.txt           
FLUKE CORP                                                    10-Q        37743       1994-09-12  edgar/data/37743/0000037743-94-000037.txt           
FLUKE CORP                                                    DEF 14A     37743       1994-08-08  edgar/data/37743/0000037743-94-000025.txt           
FLUKE CORP                                                    S-8         37743       1994-09-01  edgar/data/37743/0000037743-94-000032.txt           
FLUKE CORP                                                    S-8         37743       1994-09-01  edgar/data/37743/0000037743-94-000033.txt           
FLUOR CORP/DE/                                                10-Q        37748       1994-09-14  edgar/data/37748/0000037748-94-000028.txt           
FLUOR CORP/DE/                                                10-Q/A      37748       1994-09-16  edgar/data/37748/0000037748-94-000030.txt           
FM 1993A CORP                                                 10-Q        922589      1994-08-03  edgar/data/922589/0000922589-94-000001.txt          
FM 1993A CORP                                                 424B3       922589      1994-07-28  edgar/data/922589/0000807882-94-000025.txt          
FM 1993A CORP                                                 S-4/A       922589      1994-07-12  edgar/data/922589/0000807882-94-000021.txt          
FMB FUNDS INC                                                 NSAR-A      879638      1994-07-28  edgar/data/879638/0000879638-94-000002.txt          
FMC CORP                                                      10-Q        37785       1994-08-12  edgar/data/37785/0000037785-94-000016.txt           
FMC CORP                                                      11-K        37785       1994-09-27  edgar/data/37785/0000037785-94-000019.txt           
FMC GOLD CO                                                   10-Q        814429      1994-08-12  edgar/data/814429/0000814429-94-000005.txt          
FMC GOLD CO                                                   10-Q/A      814429      1994-09-21  edgar/data/814429/0000814429-94-000006.txt          
FMR CORP                                                      13F-E       315066      1994-08-08  edgar/data/315066/0000315066-94-001506.txt          
FMR CORP                                                      SC 13D      315066      1994-07-20  edgar/data/315066/0000315066-94-001416.txt          
FMR CORP                                                      SC 13D      315066      1994-07-27  edgar/data/315066/0000315066-94-001417.txt          
FMR CORP                                                      SC 13D      315066      1994-08-16  edgar/data/315066/0000315066-94-001509.txt          
FMR CORP                                                      SC 13D      315066      1994-08-31  edgar/data/315066/0000318989-94-000018.txt          
FMR CORP                                                      SC 13D      315066      1994-08-31  edgar/data/315066/0000318989-94-000019.txt          
FMR CORP                                                      SC 13D      315066      1994-09-20  edgar/data/315066/0000315066-94-001588.txt          
FMR CORP                                                      SC 13D/A    315066      1994-07-19  edgar/data/315066/0000315066-94-001412.txt          
FMR CORP                                                      SC 13D/A    315066      1994-07-19  edgar/data/315066/0000315066-94-001413.txt          
FMR CORP                                                      SC 13D/A    315066      1994-07-20  edgar/data/315066/0000315066-94-001414.txt          
FMR CORP                                                      SC 13D/A    315066      1994-07-20  edgar/data/315066/0000315066-94-001415.txt          
FMR CORP                                                      SC 13D/A    315066      1994-07-28  edgar/data/315066/0000315066-94-001418.txt          
FMR CORP                                                      SC 13D/A    315066      1994-07-28  edgar/data/315066/0000315066-94-001419.txt          
FMR CORP                                                      SC 13D/A    315066      1994-07-28  edgar/data/315066/0000315066-94-001420.txt          
FMR CORP                                                      SC 13D/A    315066      1994-07-28  edgar/data/315066/0000315066-94-001421.txt          
FMR CORP                                                      SC 13D/A    315066      1994-07-29  edgar/data/315066/0000315066-94-001423.txt          
FMR CORP                                                      SC 13D/A    315066      1994-07-29  edgar/data/315066/0000315066-94-001424.txt          
FMR CORP                                                      SC 13D/A    315066      1994-08-03  edgar/data/315066/0000315066-94-001425.txt          
FMR CORP                                                      SC 13D/A    315066      1994-08-03  edgar/data/315066/0000315066-94-001426.txt          
FMR CORP                                                      SC 13D/A    315066      1994-08-12  edgar/data/315066/0000315066-94-001508.txt          
FMR CORP                                                      SC 13D/A    315066      1994-08-19  edgar/data/315066/0000315066-94-001510.txt          
FMR CORP                                                      SC 13D/A    315066      1994-08-26  edgar/data/315066/0000315066-94-001511.txt          
FMR CORP                                                      SC 13D/A    315066      1994-09-07  edgar/data/315066/0000315066-94-001513.txt          
FMR CORP                                                      SC 13D/A    315066      1994-09-07  edgar/data/315066/0000315066-94-001514.txt          
FMR CORP                                                      SC 13D/A    315066      1994-09-07  edgar/data/315066/0000315066-94-001515.txt          
FMR CORP                                                      SC 13D/A    315066      1994-09-16  edgar/data/315066/0000315066-94-001585.txt          
FMR CORP                                                      SC 13D/A    315066      1994-09-16  edgar/data/315066/0000315066-94-001586.txt          
FMR CORP                                                      SC 13D/A    315066      1994-09-22  edgar/data/315066/0000315066-94-001589.txt          
FMR CORP                                                      SC 13D/A    315066      1994-09-22  edgar/data/315066/0000315066-94-001590.txt          
FMR CORP                                                      SC 13D/A    315066      1994-09-22  edgar/data/315066/0000315066-94-001591.txt          
FMR CORP                                                      SC 13G      315066      1994-07-06  edgar/data/315066/0000315066-94-001304.txt          
FMR CORP                                                      SC 13G      315066      1994-07-06  edgar/data/315066/0000315066-94-001305.txt          
FMR CORP                                                      SC 13G      315066      1994-07-06  edgar/data/315066/0000315066-94-001306.txt          
FMR CORP                                                      SC 13G      315066      1994-07-07  edgar/data/315066/0000315066-94-001322.txt          
FMR CORP                                                      SC 13G      315066      1994-07-07  edgar/data/315066/0000315066-94-001323.txt          
FMR CORP                                                      SC 13G      315066      1994-07-07  edgar/data/315066/0000315066-94-001325.txt          
FMR CORP                                                      SC 13G      315066      1994-07-07  edgar/data/315066/0000315066-94-001329.txt          
FMR CORP                                                      SC 13G      315066      1994-07-07  edgar/data/315066/0000315066-94-001330.txt          
FMR CORP                                                      SC 13G      315066      1994-07-07  edgar/data/315066/0000315066-94-001334.txt          
FMR CORP                                                      SC 13G      315066      1994-07-07  edgar/data/315066/0000315066-94-001340.txt          
FMR CORP                                                      SC 13G      315066      1994-07-07  edgar/data/315066/0000315066-94-001341.txt          
FMR CORP                                                      SC 13G      315066      1994-07-07  edgar/data/315066/0000315066-94-001348.txt          
FMR CORP                                                      SC 13G      315066      1994-07-07  edgar/data/315066/0000315066-94-001349.txt          
FMR CORP                                                      SC 13G      315066      1994-07-07  edgar/data/315066/0000315066-94-001355.txt          
FMR CORP                                                      SC 13G      315066      1994-08-05  edgar/data/315066/0000315066-94-001427.txt          
FMR CORP                                                      SC 13G      315066      1994-08-05  edgar/data/315066/0000315066-94-001428.txt          
FMR CORP                                                      SC 13G      315066      1994-08-05  edgar/data/315066/0000315066-94-001429.txt          
FMR CORP                                                      SC 13G      315066      1994-08-05  edgar/data/315066/0000315066-94-001432.txt          
FMR CORP                                                      SC 13G      315066      1994-08-05  edgar/data/315066/0000315066-94-001437.txt          
FMR CORP                                                      SC 13G      315066      1994-08-05  edgar/data/315066/0000315066-94-001440.txt          
FMR CORP                                                      SC 13G      315066      1994-08-05  edgar/data/315066/0000315066-94-001443.txt          
FMR CORP                                                      SC 13G      315066      1994-08-05  edgar/data/315066/0000315066-94-001444.txt          
FMR CORP                                                      SC 13G      315066      1994-08-05  edgar/data/315066/0000315066-94-001451.txt          
FMR CORP                                                      SC 13G      315066      1994-08-05  edgar/data/315066/0000315066-94-001453.txt          
FMR CORP                                                      SC 13G      315066      1994-08-05  edgar/data/315066/0000315066-94-001454.txt          
FMR CORP                                                      SC 13G      315066      1994-08-05  edgar/data/315066/0000315066-94-001456.txt          
FMR CORP                                                      SC 13G      315066      1994-08-05  edgar/data/315066/0000315066-94-001457.txt          
FMR CORP                                                      SC 13G      315066      1994-08-05  edgar/data/315066/0000315066-94-001458.txt          
FMR CORP                                                      SC 13G      315066      1994-08-05  edgar/data/315066/0000315066-94-001462.txt          
FMR CORP                                                      SC 13G      315066      1994-08-05  edgar/data/315066/0000315066-94-001463.txt          
FMR CORP                                                      SC 13G      315066      1994-08-05  edgar/data/315066/0000315066-94-001468.txt          
