Description:           Master Index of EDGAR Dissemination Feed by Company Name
Last Data Received:    June 30, 1994
Comments:              webmaster@sec.gov
Anonymous FTP:         ftp://ftp.sec.gov/edgar/
 
 
 
 
Company Name                                                  Form Type   CIK         Date Filed  File Name
JPS TEXTILE GROUP INC /DE/                                    8-K         846615      1994-04-28  edgar/data/846615/0000909518-94-000077.txt          
JPS TEXTILE GROUP INC /DE/                                    8-K         846615      1994-06-02  edgar/data/846615/0000909518-94-000105.txt          
JPS TEXTILE GROUP INC /DE/                                    NT 10-Q     846615      1994-06-14  edgar/data/846615/0000909518-94-000109.txt          
JUSTIN INDUSTRIES INC                                         10-Q        54182       1994-05-06  edgar/data/54182/0000054182-94-000018.txt           
K N ENERGY INC                                                10-K/A      54502       1994-06-09  edgar/data/54502/0000950129-94-000476.txt           
K N ENERGY INC                                                10-Q        54502       1994-05-13  edgar/data/54502/0000054502-94-000020.txt           
K N ENERGY INC                                                10-Q/A      54502       1994-06-09  edgar/data/54502/0000950129-94-000477.txt           
K N ENERGY INC                                                11-K        54502       1994-06-30  edgar/data/54502/0000054502-94-000025.txt           
K N ENERGY INC                                                424B1       54502       1994-06-14  edgar/data/54502/0000950129-94-000492.txt           
K N ENERGY INC                                                S-3         54502       1994-06-27  edgar/data/54502/0000950129-94-000519.txt           
K N ENERGY INC                                                S-4         54502       1994-04-25  edgar/data/54502/0000950129-94-000312.txt           
K N ENERGY INC                                                S-4/A       54502       1994-06-02  edgar/data/54502/0000950129-94-000465.txt           
K N ENERGY INC                                                S-4/A       54502       1994-06-10  edgar/data/54502/0000950129-94-000480.txt           
K N ENERGY INC                                                S-4/A       54502       1994-06-13  edgar/data/54502/0000950129-94-000490.txt           
K&F INDUSTRIES INC                                            10-K        851797      1994-06-15  edgar/data/851797/0000950123-94-001059.txt          
KAISER ALUMINUM & CHEMICAL CORP                               10-Q        54291       1994-05-12  edgar/data/54291/0000054291-94-000010.txt           
KAISER ALUMINUM & CHEMICAL CORP                               DEF 14A     54291       1994-04-29  edgar/data/54291/0000900421-94-000019.txt           
KAISER ALUMINUM CORP                                          10-Q        811596      1994-05-12  edgar/data/811596/0000811596-94-000008.txt          
KAISER ALUMINUM CORP                                          DEF 14A     811596      1994-04-29  edgar/data/811596/0000900421-94-000018.txt          
KAISER ALUMINUM CORP                                          SC 13G      811596      1994-06-10  edgar/data/811596/0000729057-94-000106.txt          
KALOV JERRY                                                   SC 13D      921945      1994-04-22  edgar/data/921945/0000950124-94-000795.txt          
KAMAN CORP                                                    10-Q        54381       1994-05-11  edgar/data/54381/0000054381-94-000021.txt           
KAMAN CORP                                                    S-8 POS     54381       1994-05-11  edgar/data/54381/0000054381-94-000020.txt           
KANEB SERVICES INC                                            10-Q        54441       1994-05-13  edgar/data/54441/0000950134-94-000553.txt           
KANEB SERVICES INC                                            11-K        54441       1994-06-29  edgar/data/54441/0000950109-94-001102.txt           
KANEB SERVICES INC                                            DEF 14A     54441       1994-04-25  edgar/data/54441/0000950109-94-000724.txt           
KANEB SERVICES INC                                            S-8         54441       1994-06-08  edgar/data/54441/0000950109-94-000949.txt           
KANSAS CITY LIFE INSURANCE CO                                 10-Q        54473       1994-05-11  edgar/data/54473/0000054473-94-000006.txt           
KANSAS CITY POWER & LIGHT CO                                  10-Q        54476       1994-05-11  edgar/data/54476/0000054476-94-000007.txt           
KANSAS CITY POWER & LIGHT CO                                  11-K/A      54476       1994-06-16  edgar/data/54476/0000054476-94-000008.txt           
KANSAS CITY POWER & LIGHT CO                                  U-3A-2/A    54476       1994-04-12  edgar/data/54476/0000054476-94-000005.txt           
KANSAS CITY SOUTHERN INDUSTRIES INC                           10-Q        54480       1994-05-11  edgar/data/54480/0000054480-94-000011.txt           
KANSAS GAS & ELECTRIC CO /KS/                                 10-Q        54496       1994-05-11  edgar/data/54496/0000054496-94-000006.txt           
KANSAS GAS & ELECTRIC CO /KS/                                 11-K        54496       1994-06-28  edgar/data/54496/0000054496-94-000010.txt           
KANSAS GAS & ELECTRIC CO /KS/                                 U-3A-2/A    54496       1994-05-18  edgar/data/54496/0000054496-94-000007.txt           
KARCHER CARL ENTERPRISES INC                                  10-K        353718      1994-05-02  edgar/data/353718/0000892569-94-000115.txt          
KARCHER CARL ENTERPRISES INC                                  8-A12B      353718      1994-04-15  edgar/data/353718/0000950148-94-000220.txt          
KARCHER CARL ENTERPRISES INC                                  DEFM14A     353718      1994-05-20  edgar/data/353718/0000950148-94-000287.txt          
KARCHER CARL ENTERPRISES INC                                  PRER14A     353718      1994-04-11  edgar/data/353718/0000950148-94-000189.txt          
KARCHER CARL ENTERPRISES INC                                  PRER14A     353718      1994-05-04  edgar/data/353718/0000950148-94-000248.txt          
KARCHER CARL ENTERPRISES INC                                  S-8         353718      1994-04-11  edgar/data/353718/0000950148-94-000192.txt          
KASH N KARRY FOOD STORES INC                                  10-Q        842913      1994-06-15  edgar/data/842913/0000842913-94-000006.txt          
KASH N KARRY FOOD STORES INC                                  8-K         842913      1994-05-12  edgar/data/842913/0000842913-94-000004.txt          
KATY INDUSTRIES INC                                           10-K/A      54681       1994-06-28  edgar/data/54681/0000054681-94-000005.txt           
KATY INDUSTRIES INC                                           10-Q        54681       1994-05-16  edgar/data/54681/0000054681-94-000003.txt           
KATY INDUSTRIES INC                                           10-Q/A      54681       1994-05-26  edgar/data/54681/0000054681-94-000004.txt           
KATY INDUSTRIES INC                                           SC 13D/A    54681       1994-05-20  edgar/data/54681/0000807249-94-000049.txt           
KATY INDUSTRIES INC                                           SC 13D/A    54681       1994-06-30  edgar/data/54681/0000897908-94-000018.txt           
KAYDON CORP                                                   10-Q        740694      1994-05-12  edgar/data/740694/0000950144-94-001033.txt          
KAYDON CORP                                                   11-K        740694      1994-06-20  edgar/data/740694/0000950144-94-001222.txt          
KAYDON CORP                                                   11-K        740694      1994-06-20  edgar/data/740694/0000950144-94-001224.txt          
KAYDON CORP                                                   8-A12B      740694      1994-05-20  edgar/data/740694/0000950144-94-001119.txt          
KELLOGG CO                                                    10-Q        55067       1994-05-12  edgar/data/55067/0000950124-94-000985.txt           
KELLOGG CO                                                    S-8         55067       1994-04-29  edgar/data/55067/0000950124-94-000894.txt           
KELLY SERVICES INC                                            10-Q        55135       1994-05-11  edgar/data/55135/0000055135-94-000004.txt           
KELLY SERVICES INC                                            11-K        55135       1994-04-11  edgar/data/55135/0000055135-94-000003.txt           
KELLY SERVICES INC                                            DEF 14A     55135       1994-04-06  edgar/data/55135/0000055135-94-000002.txt           
KEMPER BD ENHD SEC TR SER 11 SUM & SER 12 &SER 12 S TOT RET   485BPOS     833290      1994-05-04  edgar/data/833290/0000950124-94-000926.txt          
KEMPER BOND ENHANCED SEC TR SE 13 SE 14 & SER 15 & SER 15S    485BPOS     844165      1994-05-04  edgar/data/844165/0000950124-94-000924.txt          
KEMPER CORP                                                   10-Q        55195       1994-05-16  edgar/data/55195/0000055195-94-000021.txt           
KEMPER CORP                                                   DEFA14A     55195       1994-04-11  edgar/data/55195/0000950124-94-000721.txt           
KEMPER CORP                                                   DEFA14A     55195       1994-04-13  edgar/data/55195/0000950124-94-000735.txt           
KEMPER CORP                                                   DEFA14A     55195       1994-04-15  edgar/data/55195/0000055195-94-000005.txt           
KEMPER CORP                                                   DEFA14A     55195       1994-04-21  edgar/data/55195/0000055195-94-000007.txt           
KEMPER CORP                                                   DEFA14A     55195       1994-04-22  edgar/data/55195/0000950124-94-000784.txt           
KEMPER CORP                                                   DEFA14A     55195       1994-04-22  edgar/data/55195/0000950124-94-000785.txt           
KEMPER CORP                                                   DEFA14A     55195       1994-04-22  edgar/data/55195/0000950124-94-000786.txt           
