Description:           Master Index of EDGAR Dissemination Feed by Company Name
Last Data Received:    December 31, 1994
Comments:              webmaster@sec.gov
Anonymous FTP:         ftp://ftp.sec.gov/edgar/
 
 
 
 
Company Name                                                  Form Type   CIK         Date Filed  File Name
NORTHEAST FEDERAL CORP                                        SC 13D/A    863517      1994-12-19  edgar/data/863517/0000914260-94-000005.txt          
NORTHEAST UTILITIES                                           10-Q        72741       1994-11-10  edgar/data/72741/0000072741-94-000073.txt           
NORTHEAST UTILITIES                                           35-CERT     72741       1994-11-09  edgar/data/72741/0000072741-94-000071.txt           
NORTHEAST UTILITIES                                           35-CERT     72741       1994-11-14  edgar/data/72741/0000072741-94-000075.txt           
NORTHEAST UTILITIES                                           35-CERT     72741       1994-11-22  edgar/data/72741/0000072741-94-000079.txt           
NORTHEAST UTILITIES                                           U-1         72741       1994-10-03  edgar/data/72741/0000906602-94-000050.txt           
NORTHEAST UTILITIES                                           U-1         72741       1994-10-03  edgar/data/72741/0000906602-94-000051.txt           
NORTHEAST UTILITIES                                           U-1         72741       1994-10-27  edgar/data/72741/0000898080-94-000076.txt           
NORTHEAST UTILITIES                                           U-1/A       72741       1994-10-05  edgar/data/72741/0000906602-94-000055.txt           
NORTHEAST UTILITIES                                           U-1/A       72741       1994-12-08  edgar/data/72741/0000906602-94-000062.txt           
NORTHEAST UTILITIES                                           U-1/A       72741       1994-12-27  edgar/data/72741/0000898080-94-000083.txt           
NORTHEAST UTILITIES                                           U-1/A       72741       1994-12-28  edgar/data/72741/0000898080-94-000085.txt           
NORTHEAST UTILITIES SERVICE CO                                U-1         205716      1994-10-31  edgar/data/205716/0000205716-94-000013.txt          
NORTHEAST UTILITIES SERVICE CO                                U-1/A       205716      1994-12-19  edgar/data/205716/0000205716-94-000015.txt          
NORTHEAST UTILITIES SERVICE CO                                U-1/A       205716      1994-12-27  edgar/data/205716/0000205716-94-000017.txt          
NORTHERN FUNDS                                                NSAR-A      916620      1994-11-29  edgar/data/916620/0000916620-94-000002.txt          
NORTHERN FUNDS                                                NSAR-A/A    916620      1994-12-22  edgar/data/916620/0000916620-94-000004.txt          
NORTHERN STATES POWER CO /MN/                                 10-Q        72903       1994-11-14  edgar/data/72903/0000072903-94-000037.txt           
NORTHERN STATES POWER CO /MN/                                 424B2       72903       1994-10-06  edgar/data/72903/0000072903-94-000031.txt           
NORTHERN STATES POWER CO /MN/                                 8-K         72903       1994-10-04  edgar/data/72903/0000072903-94-000029.txt           
NORTHERN STATES POWER CO /MN/                                 8-K         72903       1994-10-07  edgar/data/72903/0000072903-94-000035.txt           
NORTHERN STATES POWER CO /MN/                                 8-K         72903       1994-12-16  edgar/data/72903/0000072903-94-000041.txt           
NORTHERN STATES POWER CO /WI/                                 10-Q        72909       1994-11-10  edgar/data/72909/0000072909-94-000016.txt           
NORTHERN STATES POWER CO /WI/                                 8-K         72909       1994-12-20  edgar/data/72909/0000072909-94-000018.txt           
NORTHERN SUPERMARKETS OF OREGON INC                           424B4       929266      1994-12-12  edgar/data/929266/0000912057-94-004163.txt          
NORTHERN SUPERMARKETS OF OREGON INC                           S-3/A       929266      1994-10-26  edgar/data/929266/0000912057-94-003533.txt          
NORTHERN SUPERMARKETS OF OREGON INC                           S-3/A       929266      1994-11-18  edgar/data/929266/0000912057-94-003959.txt          
NORTHERN SUPERMARKETS OF OREGON INC                           S-3/A       929266      1994-12-05  edgar/data/929266/0000912057-94-004102.txt          
NORTHERN SUPERMARKETS OF OREGON INC                           S-3/A       929266      1994-12-08  edgar/data/929266/0000912057-94-004138.txt          
NORTHERN TRUST CORP                                           10-C/A      73124       1994-11-03  edgar/data/73124/0000950131-94-001644.txt           
NORTHERN TRUST CORP                                           10-Q        73124       1994-11-10  edgar/data/73124/0000950131-94-001715.txt           
NORTHGATE PLAZA INC                                           424B4       929267      1994-12-12  edgar/data/929267/0000912057-94-004163.txt          
NORTHGATE PLAZA INC                                           S-3/A       929267      1994-10-26  edgar/data/929267/0000912057-94-003533.txt          
NORTHGATE PLAZA INC                                           S-3/A       929267      1994-11-18  edgar/data/929267/0000912057-94-003959.txt          
NORTHGATE PLAZA INC                                           S-3/A       929267      1994-12-05  edgar/data/929267/0000912057-94-004102.txt          
NORTHGATE PLAZA INC                                           S-3/A       929267      1994-12-08  edgar/data/929267/0000912057-94-004138.txt          
NORTHROP GRUMMAN CORP                                         10-Q        72945       1994-11-14  edgar/data/72945/0000072945-94-000015.txt           
NORTHROP GRUMMAN CORP                                         424B2       72945       1994-10-14  edgar/data/72945/0000912057-94-003414.txt           
NORTHROP GRUMMAN CORP                                         424B2       72945       1994-10-21  edgar/data/72945/0000912057-94-003478.txt           
NORTHROP GRUMMAN CORP                                         8-K         72945       1994-10-25  edgar/data/72945/0000912057-94-003514.txt           
NORTHROP GRUMMAN CORP                                         N-8A/A      72945       1994-10-07  edgar/data/72945/0000072945-94-000012.txt           
NORTHWEST NATURAL GAS CO                                      10-Q        73020       1994-11-10  edgar/data/73020/0000073020-94-000024.txt           
NORTHWESTERN PUBLIC SERVICE CO                                10-Q        73088       1994-11-14  edgar/data/73088/0000073088-94-000014.txt           
NORTHWESTERN PUBLIC SERVICE CO                                S-3/A       73088       1994-12-07  edgar/data/73088/0000073088-94-000015.txt           
NORTHWESTERN PUBLIC SERVICE CO                                S-8         73088       1994-11-10  edgar/data/73088/0000073088-94-000013.txt           
NORTHWESTERN STEEL & WIRE CO                                  10-K        73093       1994-10-31  edgar/data/73093/0000950131-94-001620.txt           
NORTHWESTERN STEEL & WIRE CO                                  10-K/A      73093       1994-11-04  edgar/data/73093/0000950131-94-001661.txt           
NORTHWESTERN STEEL & WIRE CO                                  10-Q        73093       1994-12-15  edgar/data/73093/0000950131-94-001910.txt           
NORTHWESTERN STEEL & WIRE CO                                  DEF 14A     73093       1994-12-12  edgar/data/73093/0000950130-94-001709.txt           
NORWEST CORP                                                  10-Q        72971       1994-11-14  edgar/data/72971/0000072971-94-000031.txt           
NORWEST CORP                                                  424B2       72971       1994-10-20  edgar/data/72971/0000950131-94-001595.txt           
NORWEST CORP                                                  424B2       72971       1994-11-02  edgar/data/72971/0000950131-94-001642.txt           
NORWEST CORP                                                  424B2       72971       1994-11-15  edgar/data/72971/0000912057-94-003925.txt           
NORWEST CORP                                                  424B2       72971       1994-11-25  edgar/data/72971/0000950109-94-002205.txt           
NORWEST CORP                                                  424B2       72971       1994-12-01  edgar/data/72971/0000950131-94-001840.txt           
NORWEST CORP                                                  424B2       72971       1994-12-05  edgar/data/72971/0000950131-94-001846.txt           
NORWEST CORP                                                  424B2       72971       1994-12-05  edgar/data/72971/0000950131-94-001847.txt           
NORWEST CORP                                                  424B2       72971       1994-12-14  edgar/data/72971/0000950131-94-001899.txt           
NORWEST CORP                                                  8-K         72971       1994-11-01  edgar/data/72971/0000072971-94-000029.txt           
NORWEST CORP                                                  8-K         72971       1994-11-15  edgar/data/72971/0000912057-94-003924.txt           
NORWEST CORP                                                  S-3/A       72971       1994-11-08  edgar/data/72971/0000912057-94-003733.txt           
NORWEST CORP                                                  S-4         72971       1994-10-26  edgar/data/72971/0000950131-94-001607.txt           
NORWEST CORP                                                  S-4         72971       1994-10-27  edgar/data/72971/0000912057-94-003575.txt           
NORWEST CORP                                                  S-4/A       72971       1994-11-04  edgar/data/72971/0000912057-94-003686.txt           
